Adolescence|Were you an early or late developer?
Adolescence|What physiological and psychological changes take place during adolescence?
Adolescence|Did you suffer from spots and acne?
Adolescence|Were you a problem for your parents during your adolescence?
Adolescence|When did you think you were no longer a child?
Adolescence|Would you like to relive your adolescence?
Adolescence|What advice would you give to today’s adolescents?
Adolescence|Do you think today’s adolescents are more mature than when you were growing up?
Baseball|Why is baseball popular?
Baseball|Why hasn’t baseball taken off around the world in the way soccer has?
Baseball|Why has baseball been axed at the 2012 Olympics?
Baseball|Why is the World Series so named when countries from only two nations participate?
Baseball|Is baseball interesting without statistics?
Baseball|Who is the best baseball player ever?
Baseball|Which is better, baseball or American football?
Baseball|Do you know the origins of baseball?
Baseball|What would it take for baseball to be accepted as a popular sport all around the world?
Baseball|Is there any difference between American, Japanese or Cuban baseball?
Baseball|How important is baseball in your country?
Baseball|How can players be allowed to fight and punch the umpires in baseball without being sent off?
Baseball|Why do baseball players need a giant glove to catch a ball?
Baseball|Are there any rules in baseball you would like to see changed?
Baseball|Don’t you think baseball is a boring game of throwing a ball that someone either hits with a bat or misses?
Baseball|What is the most skillful thing about pitching or striking a ball?
Baseball|Do baseball players get paid too much money?
Baseball|How long would it take a baseball beginner to learn the rules and vocabulary?
Baseball|Would you like to be a famous baseball player?
Baseball|What is the best baseball team ever?
Adoption|Is adoption common in your country?
Adoption|What do you think of adoption?
Adoption|Would you adopt?
Adoption|What do you think happens to children who are not adopted?
Adoption|Do you know anyone who was adopted?
Adoption|What problems do you think there might be with adoption?
Adoption|Do you think parents who adopt have the same kind of love for their adopted child as natural parents have with their child?
Adoption|Is it better to adopt a baby or an older child?
Adoption|Should people adopt children from the same race?
Adoption|What happens if the biological parents turn up ten years later and ask for their child back?
Adoption|Should an adopted child have the same legal right as a non-adopted child?
Adoption|When should you tell a child he / she is adopted?
Adoption|What checks should adoption agencies conduct on prospective parents?
Adoption|Should same-sex couples or single people be allowed to adopt?
Adoption|Would you prefer to adopt a child from your own country or a very poor country?
Adoption|Do you think international adoption would be a useful solution for under-populated countries?
Adoption|What questions do you think a child has when he / she finds out he / she is adopted?
Adoption|Do you think people who adopt have extra-special hearts?
Adoption|Should brothers and sisters be split apart for adoption?
Adoption|What happens if the adopted parents decide they don’t like the child after a year or so?
Basketball|Why is basketball so popular?
Basketball|What are the rules of basketball?
Basketball|How tall do you have to be to become a basketball player?
Basketball|What basketball competitions do you know of?
Basketball|Is basketball interesting without statistics?
Basketball|Who is the best basketball player ever?
Basketball|Which is better: basketball, baseball, or American football?
Basketball|How interested are you in basketball?
Basketball|What qualities does a good basketball player need?
Basketball|What do you know about the history of basketball?
Basketball|How important is basketball in your country?
Basketball|Do you have a favourite basketball team?
Basketball|How has basketball changed global fashion?
Basketball|Are there any rules in basketball you would like to see changed?
Basketball|Is basketball the coolest game in the world?
Basketball|What is the most skillful thing about basketball?
Basketball|Do basketball players get paid too much money?
Basketball|How long would it take a basketball beginner to learn the rules and vocabulary?
Basketball|Would you like to be a famous basketball player?
Basketball|How dangerous is basketball?
Adultery|What is adultery?
Adultery|How bad is it?
Adultery|Is it worse for the adulterer to be a man or a woman?
Adultery|Do the couple have to be married for adultery to take place?
Adultery|Do you think adultery should be a criminal offence?
Adultery|What punishment should the adulterer and his / her lover receive?
Adultery|Could you trust your partner again if they had cheated on you?
Adultery|How many times would you forgive a cheating partner before filing for a divorce?
Adultery|Do you think you should be able to sue a cheating partner on the grounds of breach of marriage contract?
Adultery|What would you do if you discovered your partner had been unfaithful just once – five years ago?
Adultery|Do you agree with the expression “once an adulterer, always an adulterer”?
Adultery|Why do people commit adultery?
Adultery|Are there any telltale signs your partner might veer off the path?
Adultery|Is adultery a natural part of human relations our jealousies cannot cope with?
Adultery|Is dating another person adultery or do you have to have sex?
Adultery|Are extra-marital affairs common in your society?
Adultery|The Bible says even thinking of having sex with another person is adulterous. What do you think? Is lust really a sin?
Adultery|Who should get the kids in adultery cases?
Adultery|Is adultery reasonable grounds for divorce?
Adultery|Do you have any stories about husbands and wives playing around?
Baths and Bathing|What springs to mind when you hear the word ‘bath’? 
Baths and Bathing|Do you prefer baths or showers? 
Baths and Bathing|What do you like least and best about taking a bath / shower? 
Baths and Bathing|What’s the worst bathroom you’ve ever taken a bath / shower in? 
Baths and Bathing|Do you have a set routine every time you take a bath? 
Baths and Bathing|Is it better to take a bath / shower in the morning or evening? 
Baths and Bathing|How do you feel if you cannot take a bath? 
Baths and Bathing|How do you feel after you take a bath / shower? 
Baths and Bathing|Do you keep others waiting while you take a bath / shower? 
Baths and Bathing|Pablo Picasso said: “Everything is a miracle. It is a miracle that one does not dissolve in one's bath like a lump of sugar.” Why do you think he said this? Do you agree? 
Baths and Bathing|Do you like taking a bath / shower? 
Baths and Bathing|Do you read or listen to music in the bath or do anything else to relax? 
Baths and Bathing|Is having a gorgeous bathroom important to you? 
Baths and Bathing|Have your bathing habits changed over the years? 
Baths and Bathing|If you designed your own bathroom, what would it be like? 
Baths and Bathing|Have you ever taken a mud bath or bathed in milk? 
Baths and Bathing|Do you sing in the bath / shower? 
Baths and Bathing|Do you spend a short or long time in the bath / shower? 
Baths and Bathing|Do you think it’s important to bathe every day? 
Baths and Bathing|The comedian Woody Allen said: “Basically, my wife was immature. I'd be at home in the bath and she'd come in and sink my boats.” Why is this funny? 
Adventure|What springs to mind when you hear the word ‘adventure’? 
Adventure|Do you like adventure? 
Adventure|In what way is learning English an adventure for you? 
Adventure|Who would you like to have a big adventure with? 
Adventure|Do you think your idea of adventure is the same as your parents’ ideas and your grandparents’ ideas? 
Adventure|Does there have to be an element of danger in an adventure? 
Adventure|Do you think animals like adventures? 
Adventure|What adventures would you like to go on in the future? 
Adventure|Do you ever have online adventures? 
Adventure|Do you like adventure movies? 
Adventure|Are you an adventurous person? 
Adventure|Is life a good adventure? 
Adventure|Is adventure important in your life? Why? 
Adventure|What’s the biggest adventure you’ve had in your life? 
Adventure|What was your most unforgettable childhood adventure? 
Adventure|Is your country famous for adventurers? 
Adventure|Which of these things would you like on an adventure: danger, romance, speed, travel, discovery, prizes? 
Adventure|What are your favourite fantasy / adventure video games? 
Adventure|Where would you like to go for an adventure – a jungle, a desert, a small island or a city? 
Adventure|Are men or women more adventurous? 
Beach|What springs to mind when you hear the word ‘beach'?
Beach|What do you like to do at the beach?
Beach|Are you a beach person or a mountain person?
Beach|Is a beach holiday the best kind of holiday?
Beach|What dangers might you find on the beach?
Beach|Who is it best to go to the beach with?
Beach|What world beach would you like to go to and why?
Beach|What would it be like to live in a house on the beach?
Beach|When was the last time you went to the beach?
Beach|What kind of things can people do on the beach?
Beach|How important are beaches to you?
Beach|What are the bad things about beaches?
Beach|What is your favourite beach and why?
Beach|What beach sports are the best?
Beach|What can we do about dirty or polluted beaches?
Beach|Should pets be allowed on the beach?
Beach|What do you think of the idea of private beaches?
Beach|Why do some people not like the beach?
Beach|Should there always be lifeguards on the beach?
Beach|Why do small children like the beach so much?
Advertising|How would you define advertising?
Advertising|Would you like to work in advertising?
Advertising|Do you prefer advertisements on TV, in newspapers, on the radio, on the Internet or in the street?
Advertising|Do you think advertising is an art?
Advertising|Would you like there to be no ads on TV?
Advertising|What do you think of the ads in other countries?
Advertising|Have you ever placed an ad in the classified section of a newspaper?
Advertising|Do you think advertising is a clever way of lying about products?
Advertising|What products depend most on advertising?
Advertising|What do you think of advertisements for language schools?
Advertising|Is advertising a good or bad thing?
Advertising|What factors are essential in making a good advertisement?
Advertising|Do pop-up ads on the Internet bother you?
Advertising|What adverts have you seen or heard that you particularly liked?
Advertising|Do you think you are easily persuaded to buy things after seeing or hearing an ad?
Advertising|Do you agree with an advertising ban on cigarettes?
Advertising|What regulations should be applied to adverts to protect consumers? 
Advertising|What would the world be like without advertising?
Advertising|Have you ever been angry about an advert?
Advertising|Which companies produce the best ads?
Beauty|What is beauty?
Beauty|Who decides who or what is beautiful?
Beauty|How often do you think about beauty?
Beauty|Do you think you have the same concept of beauty as your friends?
Beauty|What are the most important features when determining someone’s beauty?
Beauty|How would the world be different if we never considered beauty?
Beauty|Is beauty in design important in your culture?
Beauty|Do you think we are conditioned by advertising to think what is beautiful and what is not?
Beauty|What do you think of beauty contests?
Beauty|What does beauty lies in the eye of the beholder mean? Do you agree?
Beauty|Do you think the idea of beauty is changing? How?
Beauty|Do you think different races have different perceptions of what beauty is?
Beauty|Is beauty important?
Beauty|Is there beauty in everything we see and do?
Beauty|Do you think about your beauty?
Beauty|Do you think the beauty industry is important?
Beauty|Do beautiful people have better lives?
Beauty|Do you think it is important to get your beauty sleep?
Beauty|What beauty can you see around you now?
Beauty|Do you see beauty in the English language?
Advice|What springs to mind when you hear the word ‘advice'?
Advice|What three pieces of advice will you give your children?
Advice|How good are you at giving advice?
Advice|Have you ever given someone the wrong advice?
Advice|Whose advice do you follow more, your parents’ or your friends’?
Advice|What advice would you give the leader of your country?
Advice|What advice do you have about being successful in love?
Advice|What’s the best piece of advice you’ve ever had?
Advice|What advice do you wish someone had given you when you were younger?
Advice|Would you ever go to a counsellor for advice?
Advice|What advice would you give to yourself right now?
Advice|Where do you go to get good advice?
Advice|Are men or women better at giving advice?
Advice|What advice do you have for people who want to study English?
Advice|What advice do you have about being successful with money?
Advice|Whose advice would you never take (and why)?
Advice|Have you ever been given bad advice?
Advice|What things do you ask for advice on?
Advice|Would you look for advice online?
Advice|What’s the best piece of advice you could give anyone?
Beer|Do you know how beer is made?
Beer|What beers are produced in your country?
Beer|Do you like beer?
Beer|How would you describe the taste of beer?
Beer|What do you think of people who drink too much beer?
Beer|Would you like to try making your own beer?
Beer|What is a good name for a beer?
Beer|Do you think there is a difference between beers from different countries?
Beer|What do you think of beer bellies and ‘lager louts’?
Beer|How many beers would you normally drink a week?
Beer|Is beer a very popular drink in your country?
Beer|Is there anything healthy about drinking beer?
Beer|Is beer an important part of your country’s culture?
Beer|From what age can people drink beer in your country?
Beer|Why do you think beer is so popular around the world?
Beer|Would you like to go to the Munich Beer Festival?
Beer|Which country produces the best beer?
Beer|Is beer a man’s drink or a woman’s drink?
Beer|Do you mix anything with beer?
Beer|What’s the best thing to eat with beer?
Afghanistan|What do you know about Afghanistan?
Afghanistan|Do you remember the Afghan War against the Soviet Union?
Afghanistan|Do you feel sorry for Afghanistan?
Afghanistan|Do you think peace and prosperity will return to Afghanistan?
Afghanistan|What do you remember about the Taliban?
Afghanistan|Did you agree with America fighting and ousting the Taliban in 2001?
Afghanistan|What do you know about Afghanistan’s economy?
Afghanistan|Would you consider working or living in Afghanistan?
Afghanistan|Would you like to visit Afghanistan?
Afghanistan|Do you think Afghanistan has been a success story in the war on terror?
Afghanistan|Do you think Hamid Karzai is a good leader?
Afghanistan|Afghanistan supplies 90 percent of the world’s opium. What can be done to prevent this?
Afghanistan|What do you think it’s like to live in Kabul?
Afghanistan|Do you think there will be another war in Afghanistan?
Afghanistan|How many Afghan people have you met?
Afghanistan|What do you think the average Afghan thinks of America, Russia, Pakistan, your country…?
Afghanistan|Do you think Afghanistan still has human rights problems? 
Afghanistan|Do you think the different tribes and factions in Afghanistan can live together?
Afghanistan|What questions would you like to ask an Afghan?
Afghanistan|What do you think his / her answer would be and why?
Bible|What is the Bible?
Bible|Who is it for?
Bible|Why is it important?
Bible|What can we learn from the Bible?
Bible|How is the Bible different from the holy books of other religions?
Bible|Do you think the Bible is interesting?
Bible|Have you read all of the Bible?
Bible|What is your favorite part of the Bible?
Bible|Do you think everything in the Bible is true?
Bible|What do you think of the shortened Bible that can be read in 100 minutes?
Bible|How often do you read the Bible?
Bible|What do you know of the history of the Bible – how all of the books were collected and put together?
Bible|What is the main message of the Bible?
Bible|Who is the most important person in the Bible?
Bible|Do you think the Bible is more interesting than a good novel?
Bible|Is there a hidden code in the Bible?
Bible|What is the difference between the old and new testaments and which one is more important?
Bible|How can religious leaders get more people to read the Bible?
Bible|Was the world created the way it is described in the Bible?
Bible|If the Bible has all of the answers, why doesn’t everyone read it?
Africa|What images spring to mind when you hear the word ‘Africa’?
Africa|Do you have a favorite African country?
Africa|What is Africa famous for?
Africa|What do you think Africa’s saddest story is?
Africa|What images of Africa do you have that are romantic?
Africa|What images of Africa do you have that are beautiful?
Africa|What has Africa given to the world?
Africa|What has the world given to Africa?
Africa|What has the world taken from Africa?
Africa|Who are Africa’s most famous people?
Africa|How different are North Africa, Southern Africa, West and East Africa?
Africa|Do you think rich countries will ever give African countries a chance?
Africa|What did colonial rule do for Africa?
Africa|What does Africa need to do to pull itself out of poverty?
Africa|Which African countries would you most like to visit?
Africa|What are the biggest challenges facing Africa?
Africa|In what areas will Africa achieve prominence in the future?
Africa|How interesting is news of Africa compared to news of other continents?
Africa|Which of Africa’s problems would you address first?
Africa|What do you think of Africa’s present leaders?
Bicycles|Why is a bicycle called a bicycle?
Bicycles|How useful are bicycles?
Bicycles|Do you think bicycles will be used more or less in the future?
Bicycles|What contribution has the bicycle made to the world?
Bicycles|Is your country a bicycle-friendly country?
Bicycles|What are your memories of learning to ride a bicycle?
Bicycles|Have you ever injured yourself falling off of a bicycle?
Bicycles|Have you had any bicycle adventures?
Bicycles|What’s the best bike you’ve ever had?
Bicycles|Have you ever had your bicycle stolen?
Bicycles|Do you need a bicycle?
Bicycles|What are the advantages of a bicycle over a car?
Bicycles|What extra features or functions would be helpful for a bicycle?
Bicycles|Do you think people will ever stop using bicycles?
Bicycles|Have you ever ridden racing bikes, mountain bikes, bmx bikes or other recreational bikes?
Bicycles|Do you think other cyclists are dangerous?
Bicycles|Have you ever used a monocycle?
Bicycles|Do you think governments should require people to pass a cycling proficiency test before being allowed to ride a bicycle on roads?
Bicycles|Should cyclists always wear protective gear?
Bicycles|What are the disadvantages of bicycles?
Age|Do you like being the age at which you now are?
Age|What is the best age to be and why?
Age|What is the worst age to be and why?
Age|Do you worry about getting older?
Age|Do you look your age?
Age|Do you think scientists can slow the ageing process?
Age|Why do some people seem to age faster than others?
Age|Until what age would you like to live?
Age|Are there any age groups you currently don’t like?
Age|What is the best age at which to get married?
Age|Do people respect the aged in your country?
Age|How have you aged in the past ten years?
Age|Do you mind being asked your age?
Age|What do you think your old age will be like (or what is it like)?
Age|Do you agree that you can never be too old to start something new?
Age|What problems are there of an aging population?
Age|What do you least like (like most) about getting older?
Age|Is your society ageist?
Age|Would you like to turn back the clock?
Age|Do you look forward to your birthdays?
Bin Laden (Osama)|Who is Osama Bin Laden?
Bin Laden (Osama)|What do you know about him?
Bin Laden (Osama)|When did you first hear about Osama Bin Laden?
Bin Laden (Osama)|What are your feelings towards Bin Laden?
Bin Laden (Osama)|How do you think he managed to evade capture for so long?
Bin Laden (Osama)|Do you think he was really controlling the war on terror?
Bin Laden (Osama)|Why do some Muslims idolize Osama Bin Laden?
Bin Laden (Osama)|What did Osama Bin Laden want from the West?
Bin Laden (Osama)|What do you think will happen to Al Qaeda now?
Bin Laden (Osama)|What do you think of the news coverage of Bin Laden’s death?
Bin Laden (Osama)|If you had met Osama Bin Laden, what would you have said to him?
Bin Laden (Osama)|What motivated Bin Laden to start attacking western targets?
Bin Laden (Osama)|Why did he declare a fatwa against the United States?
Bin Laden (Osama)|What would happen to the war on terror if Bin Laden had been captured earlier?
Bin Laden (Osama)|How did Bin Laden found al-Qaeda?
Bin Laden (Osama)|What do we have to learn from Bin Laden’s life and death?
Bin Laden (Osama)|Why was Bin Laden on America’s side in Afghanistan in the 1980s?
Bin Laden (Osama)|How has Osama Bin Laden changed the world?
Bin Laden (Osama)|How will he be remembered in history by Muslims and by nations attacked by al-Qaeda?
Bin Laden (Osama)|How did you feel when you discovered Bin Laden was dead?
AIDS|When did you first hear about AIDS?
AIDS|What do you know about AIDS?
AIDS|What’s the difference between AIDS and HIV?
AIDS|What do ‘AIDS’ and ‘HIV’ mean?
AIDS|What does HIV/AIDS do to the human body?
AIDS|How serious a problem is AIDS around the world?
AIDS|Are governments doing enough to combat AIDS?
AIDS|How badly is your country affected by AIDS?
AIDS|How do people get HIV / AIDS?
AIDS|When do you think there’ll be a cure for AIDS?
AIDS|Have you had or would you ever have an AIDS test?
AIDS|Are you worried about AIDS?
AIDS|Do you worry about AIDS and your children?
AIDS|Do you know anyone or have you met anyone with HIV / AIDS?
AIDS|Do you trust your partner 100 percent?
AIDS|Were you taught about AIDS at school?
AIDS|What’s your government doing to combat AIDS?
AIDS|What’s the best protection against AIDS?
AIDS|Is AIDS a taboo subject in your country?
AIDS|What questions would you ask an AIDS sufferer?
Birds|What springs to mind when you hear the word ‘bird’?
Birds|Are you interested in birds?
Birds|What’s your favourite bird?
Birds|Have you ever had a bird as a pet? (Is a bird a good pet?)
Birds|Has a bird ever pooped on you? (It is a sign of good luck in some countries.)
Birds|Are there any bird superstitions in your country?
Birds|What countries have birds as national emblems? Do they reflect that country?
Birds|Should trade in feathers be banned like trade in fur?
Birds|Are pigeons useful birds or vermin?
Birds|What’s the rarest bird you’ve ever seen?
Birds|Has your cat ever brought a dead bird into the house?
Birds|Has a bird ever crashed into or flown through a window in your home?
Birds|Have you ever found a bird’s egg in Spring?
Birds|What is your least favourite bird?
Birds|What is the most beautiful bird?
Birds|Are birds really “free” as the expression “as free as a bird” suggests?
Birds|How many species of birds do you think there are in the world?
Birds|How many bird species do you think are endangered?
Birds|What’s the most common bird in your town / country? Do you like it?
Birds|Why do you think humans are so fascinated by birds?
Airplanes|What springs to mind when you hear the word ‘airplane'?
Airplanes|How important are airplanes?
Airplanes|What do you know about the history of airplanes?
Airplanes|What different kinds of airplanes are there?
Airplanes|How have airplanes changed over the years?
Airplanes|Would you like your own plane?
Airplanes|What is the best airplane in the world?
Airplanes|Is it better to travel by airplane or by cruise ship? Why?
Airplanes|What do you think when you see an airplane in the sky?
Airplanes|Would you like to work on an airplane?
Airplanes|How do airplanes work?
Airplanes|How dangerous are airplanes?
Airplanes|What will airplanes be like in the future?
Airplanes|Which is better, Boeing or Airbus?
Airplanes|What movies have you seen about airplanes?
Airplanes|Would you like to fly (pilot) an airplane? Why?
Airplanes|What effect do airplanes have on the environment?
